date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:25	3005/3005	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20May%202024%2011:49:25%20GMT	https://cis.wakavaping.com/cdn/shop/files/clean_96x.jpg?v=1705511570	E:/waka/cis.wakavaping.com/cdn/shop/files/clean_96x3139.jpg	(from https://cis.wakavaping.com/)
14:49:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:25%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/slideshow-banner-index.min.js?v=103890486843005060441705510206	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/slideshow-banner-index.mind483.js	(from https://cis.wakavaping.com/)
14:49:25	122491/122491	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2014%20May%202024%2007:52:21%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/slideshow-banner-index.min.js?v=103890486843005060441705510206	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/slideshow-banner-index.mind483.js	(from https://cis.wakavaping.com/)
14:49:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:25%20GMT	http://cis.wakavaping.com/cdn/shop/files/WAKAVIS_1129-11_5358df8d-5b6f-40bb-a996-5fa6a1190541_96x.png?v=1714988336	E:/waka/cis.wakavaping.com/cdn/shop/files/WAKAVIS_1129-11_5358df8d-5b6f-40bb-a996-5fa6a1190541_96xd649.png	(from https://cis.wakavaping.com/)
14:49:26	8403/8403	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:26%20GMT	https://cis.wakavaping.com/cdn/shop/files/WAKAVIS_1129-11_5358df8d-5b6f-40bb-a996-5fa6a1190541_96x.png?v=1714988336	E:/waka/cis.wakavaping.com/cdn/shop/files/WAKAVIS_1129-11_5358df8d-5b6f-40bb-a996-5fa6a1190541_96xd649.png	(from https://cis.wakavaping.com/)
14:49:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:27%20GMT	http://cis.wakavaping.com/cdn/shop/files/WAKAVIS_1129-12_5ba48a87-d6bf-4cc2-9608-3ac765c2cdf0_96x.png?v=1715065802	E:/waka/cis.wakavaping.com/cdn/shop/files/WAKAVIS_1129-12_5ba48a87-d6bf-4cc2-9608-3ac765c2cdf0_96x55b3.png	(from https://cis.wakavaping.com/)
14:49:27	9857/9857	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:27%20GMT	https://cis.wakavaping.com/cdn/shop/files/WAKAVIS_1129-12_5ba48a87-d6bf-4cc2-9608-3ac765c2cdf0_96x.png?v=1715065802	E:/waka/cis.wakavaping.com/cdn/shop/files/WAKAVIS_1129-12_5ba48a87-d6bf-4cc2-9608-3ac765c2cdf0_96x55b3.png	(from https://cis.wakavaping.com/)
14:49:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:27%20GMT	http://cis.wakavaping.com/cdn/shop/files/FRESH_MINT_Copy_96x.png?v=1705511902	E:/waka/cis.wakavaping.com/cdn/shop/files/FRESH_MINT_Copy_96xbfd6.png	(from https://cis.wakavaping.com/)
14:49:28	16032/16032	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:28%20GMT	https://cis.wakavaping.com/cdn/shop/files/FRESH_MINT_Copy_96x.png?v=1705511902	E:/waka/cis.wakavaping.com/cdn/shop/files/FRESH_MINT_Copy_96xbfd6.png	(from https://cis.wakavaping.com/)
14:49:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:28%20GMT	http://cis.wakavaping.com/cdn/shop/files/351D0135-E331-4962-9D6D-F8A7F9ECB312_140x.png?v=1705511117	E:/waka/cis.wakavaping.com/cdn/shop/files/351D0135-E331-4962-9D6D-F8A7F9ECB312_140x5ac6.png	(from https://cis.wakavaping.com/)
14:49:29	4740/4740	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:28%20GMT	https://cis.wakavaping.com/cdn/shop/files/351D0135-E331-4962-9D6D-F8A7F9ECB312_140x.png?v=1705511117	E:/waka/cis.wakavaping.com/cdn/shop/files/351D0135-E331-4962-9D6D-F8A7F9ECB312_140x5ac6.png	(from https://cis.wakavaping.com/)
14:49:29	535285/535285	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:cf48b48d2e7f0c5c935335b2e82b120a%22	https://cis.wakavaping.com/collections	E:/waka/cis.wakavaping.com/collections.html	(from https://cis.wakavaping.com/)
14:49:29	138099/138099	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/pages/privacy-policy-cookie-notice	E:/waka/cis.wakavaping.com/pages/privacy-policy-cookie-notice	(from https://cis.wakavaping.com/)
14:49:30	138099/138099	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/pages/terms-conditions	E:/waka/cis.wakavaping.com/pages/terms-conditions	(from https://cis.wakavaping.com/)
14:49:31	145186/145186	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6c4d0f3d2e0d103436ca67af5def326e%22	https://cis.wakavaping.com/account/login	E:/waka/cis.wakavaping.com/account/login.html	(from https://cis.wakavaping.com/)
14:49:31	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/pages/privacy-policy	E:/waka/cis.wakavaping.com/pages/privacy-policy	(from https://cis.wakavaping.com/)
14:49:32	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/pages/terms-of-service	E:/waka/cis.wakavaping.com/pages/terms-of-service	(from https://cis.wakavaping.com/)
14:49:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:32%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/snippets-loginEmailSubscribe-index.min.js?v=12246090116127478471705510214	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/snippets-loginEmailSubscribe-index.min5e6a.js	(from https://cis.wakavaping.com/)
14:49:33	10955/10955	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2003%20May%202024%2016:45:25%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/snippets-loginEmailSubscribe-index.min.js?v=12246090116127478471705510214	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/snippets-loginEmailSubscribe-index.min5e6a.js	(from https://cis.wakavaping.com/)
14:49:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:33%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/theme.min.js?v=33663378757573092721705510230	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/theme.mind9b3.js	(from https://cis.wakavaping.com/)
14:49:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:34%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/sensorsdata.min.js?v=111870298832949320831705510199	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/sensorsdata.min0660.js	(from https://cis.wakavaping.com/)
14:49:34	303544/303544	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2003%20May%202024%2021:01:28%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/theme.min.js?v=33663378757573092721705510230	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/theme.mind9b3.js	(from https://cis.wakavaping.com/)
14:49:34	182022/182022	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2003%20May%202024%2019:55:01%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/sensorsdata.min.js?v=111870298832949320831705510199	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/sensorsdata.min0660.js	(from https://cis.wakavaping.com/)
14:49:35	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:087e3a1507728abcf843c0d09510adc3%22	https://cis.wakavaping.com/document.location	E:/waka/cis.wakavaping.com/document.location	(from https://cis.wakavaping.com/)
14:49:36	1432/1432	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:5ca6db6b4b81eeff3f3c606c04d07209%22	https://cis.wakavaping.com/products/sopro-pa10000.oembed	E:/waka/cis.wakavaping.com/products/sopro-pa10000.oembed	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:37	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/products/POST	E:/waka/cis.wakavaping.com/products/POST	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:38%20GMT	http://cis.wakavaping.com/cdn/shop/products/Side_96x.png?v=1708675017	E:/waka/cis.wakavaping.com/cdn/shop/products/Side_96xcb89.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:38	388410/388410	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:78ea475fa50011d910216aceef9eee0b%22	https://cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f	E:/waka/cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f.html	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:38	4613/4613	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:38%20GMT	https://cis.wakavaping.com/cdn/shop/products/Side_96x.png?v=1708675017	E:/waka/cis.wakavaping.com/cdn/shop/products/Side_96xcb89.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:38%20GMT	http://cis.wakavaping.com/cdn/shop/products/Side_150x.png?v=1708675017	E:/waka/cis.wakavaping.com/cdn/shop/products/Side_150xcb89.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:39	8517/8517	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:39%20GMT	https://cis.wakavaping.com/cdn/shop/products/Side_150x.png?v=1708675017	E:/waka/cis.wakavaping.com/cdn/shop/products/Side_150xcb89.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:39%20GMT	http://cis.wakavaping.com/cdn/shop/products/Side_94x94.png?v=1708675017	E:/waka/cis.wakavaping.com/cdn/shop/products/Side_94x94cb89.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:40	4577/4577	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:40%20GMT	https://cis.wakavaping.com/cdn/shop/products/Side_94x94.png?v=1708675017	E:/waka/cis.wakavaping.com/cdn/shop/products/Side_94x94cb89.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:40%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/product-index.min.css?v=307268766998077201705510181	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/product-index.min705a.css	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:40	85376/85376	---MCZ	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2017:07:35%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/product-index.min.css?v=307268766998077201705510181	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/product-index.min705a.css	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:41%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/product-index.min.js?v=111447288348285162901705510182	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/product-index.min65fa.js	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:41%20GMT	http://cis.wakavaping.com/cdn/shop/files/PA10000_KVpc.ai_c47bab73-f010-43ee-8ec0-2b8262ac61ab_96x.png?v=1713243917	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000_KVpc.ai_c47bab73-f010-43ee-8ec0-2b8262ac61ab_96x4b7a.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:41	299775/299775	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2010%20May%202024%2015:52:35%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/product-index.min.js?v=111447288348285162901705510182	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/product-index.min65fa.js	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:42	12185/12185	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:42%20GMT	https://cis.wakavaping.com/cdn/shop/files/PA10000_KVpc.ai_c47bab73-f010-43ee-8ec0-2b8262ac61ab_96x.png?v=1713243917	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000_KVpc.ai_c47bab73-f010-43ee-8ec0-2b8262ac61ab_96x4b7a.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:42%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/main-product-selling-point-index.min.css?v=71105030725629576531705510168	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/main-product-selling-point-index.mina286.css	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:43	5900/5900	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20May%202024%2009:41:06%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/main-product-selling-point-index.min.css?v=71105030725629576531705510168	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/main-product-selling-point-index.mina286.css	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:43%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/icon-selling-arrow.svg?v=104495949722390926761705510136	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/icon-selling-arrowe4d3.svg	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:44%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/icon-gray-close.svg?v=29080233840365160421705510135	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/icon-gray-close19d1.svg	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:44	263/263	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202024%2020:25:45%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/icon-selling-arrow.svg?v=104495949722390926761705510136	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/icon-selling-arrowe4d3.svg	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:44	375/375	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2023%20May%202024%2011:49:44%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/icon-gray-close.svg?v=29080233840365160421705510135	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/icon-gray-close19d1.svg	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:45	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/products/Liquid%20error%20(sections/product-selling-point%20line%2020	E:/waka/cis.wakavaping.com/products/Liquid%20error%20(sections/product-selling-point%20line%2020	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:45	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/products/Liquid%20error%20(sections/product-selling-point%20line%2027	E:/waka/cis.wakavaping.com/products/Liquid%20error%20(sections/product-selling-point%20line%2027	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:45%20GMT	http://cis.wakavaping.com/cdn/shop/files/PA10000__1pc.ai_96x.png?v=1705512149	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__1pc.ai_96xc8ef.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:47	18892/18892	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:47%20GMT	https://cis.wakavaping.com/cdn/shop/files/PA10000__1pc.ai_96x.png?v=1705512149	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__1pc.ai_96xc8ef.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:47%20GMT	http://cis.wakavaping.com/cdn/shop/files/PA10000__2pc.ai_96x.png?v=1705512159	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__2pc.ai_96xff1b.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:47	4951/4951	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2001:57:59%20GMT	https://cis.wakavaping.com/cdn/shop/files/PA10000__2pc.ai_96x.png?v=1705512159	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__2pc.ai_96xff1b.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:48%20GMT	http://cis.wakavaping.com/cdn/shop/files/PA10000__3pc.ai_96x.png?v=1705512171	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__3pc.ai_96x2f1e.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:48	7897/7897	---M--	200	added ('OK')	image/png	date:Tue,%2021%20May%202024%2016:59:12%20GMT	https://cis.wakavaping.com/cdn/shop/files/PA10000__3pc.ai_96x.png?v=1705512171	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__3pc.ai_96x2f1e.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:48%20GMT	http://cis.wakavaping.com/cdn/shop/files/20231007-Tiantian-DM8000_EC_Detail_Page__1_pc_.ai_508084cb-8d80-4761-9c06-09a635e56279_96x.png?v=1709824740	E:/waka/cis.wakavaping.com/cdn/shop/files/20231007-Tiantian-DM8000_EC_Detail_Page__1_pc_.ai_508084cb-8d80-4761-9c06-09a635e56279_96xe0af.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:49	16996/16996	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:49%20GMT	https://cis.wakavaping.com/cdn/shop/files/20231007-Tiantian-DM8000_EC_Detail_Page__1_pc_.ai_508084cb-8d80-4761-9c06-09a635e56279_96x.png?v=1709824740	E:/waka/cis.wakavaping.com/cdn/shop/files/20231007-Tiantian-DM8000_EC_Detail_Page__1_pc_.ai_508084cb-8d80-4761-9c06-09a635e56279_96xe0af.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:49%20GMT	http://cis.wakavaping.com/cdn/shop/files/PA10000__2pc_mob_.ai_00170111-1c27-4d58-bd28-a825ac64c342_96x.png?v=1709825747	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__2pc_mob_.ai_00170111-1c27-4d58-bd28-a825ac64c342_96x9c74.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:50	18248/18248	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:50%20GMT	https://cis.wakavaping.com/cdn/shop/files/PA10000__2pc_mob_.ai_00170111-1c27-4d58-bd28-a825ac64c342_96x.png?v=1709825747	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__2pc_mob_.ai_00170111-1c27-4d58-bd28-a825ac64c342_96x9c74.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:50%20GMT	http://cis.wakavaping.com/cdn/shop/files/PA10000__3pc_mob_.ai_c9fd6a88-05db-4304-b59f-2224684b6a6b_96x.png?v=1709827875	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__3pc_mob_.ai_c9fd6a88-05db-4304-b59f-2224684b6a6b_96xb444.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:51	19541/19541	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:51%20GMT	https://cis.wakavaping.com/cdn/shop/files/PA10000__3pc_mob_.ai_c9fd6a88-05db-4304-b59f-2224684b6a6b_96x.png?v=1709827875	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000__3pc_mob_.ai_c9fd6a88-05db-4304-b59f-2224684b6a6b_96xb444.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:51%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/main-product-selling-point-index.min.js?v=114545427992710271101705510168	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/main-product-selling-point-index.min24c1.js	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:49:52%20GMT	http://cis.wakavaping.com/cdn/shop/files/PA10000_Template_PC.ai_96x.png?v=1713257984	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000_Template_PC.ai_96x6979.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:52	6055/6055	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2014%20May%202024%2007:04:30%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/main-product-selling-point-index.min.js?v=114545427992710271101705510168	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/main-product-selling-point-index.min24c1.js	(from https://cis.wakavaping.com/products/sopro-pa10000)
14:49:53	7625/7625	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:49:53%20GMT	https://cis.wakavaping.com/cdn/shop/files/PA10000_Template_PC.ai_96x.png?v=1713257984	E:/waka/cis.wakavaping.com/cdn/shop/files/PA10000_Template_PC.ai_96x6979.png	(from https://cis.wakavaping.com/products/sopro-pa10000)
